Feature ID	Taxon	Confidence
06d199aed43e27bb8ecc9e512a1fa4af	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999845993449367
7f987ab511af5c27bae96006b72848ce	d__Bacteria; p__Gemmatimonadota; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__Longimicrobiaceae; s__uncultured_bacterium	0.9867842549748228
3422f496a0fcb2d8e08053c7be4f7773	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingoaurantiacus; s__uncultured_bacterium	0.9695558617966394
199680349c792212889343c29a1c6473	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter; s__metagenome	0.9920898239210512
4ba2e0c729121e96755eb79aaa3c0e6a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium	0.9987595081198423
8a5fd852e65b33bd5e15323964c14948	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured; s__metagenome	0.732330184561197
6f281e2631626dcb9c96060c0dbe7f3d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__uncultured; g__uncultured	0.9999822882780284
9510518ecf8e43548a9cf230652a4221	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas_soli	0.9559847297486834
84c47d3ab3fbdc34373356b3484f19e6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.999990989900793
1d8f4b9a7fca6fd1005a8b821ce62079	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Incertae_Sedis; f__Incertae_Sedis	0.7039416535429097
25bc7787e2a862a70f6b7d87072b32b7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Rhodoplanes	0.7645439208416667
b7237d9ec65b9ee7f26c1e76254aba3a	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45; s__uncultured_bacterium	0.9981505215865313
a213c0a446ef8fbbba74ae88d8a3993a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9636320271886281
2c03c3de263a3777e3f65ac6f08fddc0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__metagenome	0.9776550608029151
9979d0b3133ea93ce29e524a2e38946b	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__AKYG1722; g__AKYG1722	0.9999999999539471
672c34e949e4fe0a4e5f699d244bcd3c	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta	0.9993298894609275
2f011b0989427d8eb779c0bc5e753931	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__uncultured_bacterium	0.9421480949343136
4fc7c95db3270057c16ee899ea246240	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__Singulisphaera	0.7313091354479452
e83d2a8b8763feaf9fc6534181999243	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium	0.9946215506959751
bcf03fdaff2e5103ad5ac755d24ff6c8	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2	0.9911732211119083
