Feature ID	Taxon	Confidence
335fcfa27688196aebd9a73ba9986353	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp;sh__SH0993446.10FU	0.9023469187985036
37530fbd833741909f6fac09f12b80ca	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Chaetosphaeronema;s__Chaetosphaeronema_sp	0.7771101230468007
658501704c855269bae0f45019ab63c4	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Triscelophorus;s__Triscelophorus_sp	0.958746097635278
8e225f7d6ba5db537a5bc25d6c8f26b4	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	0.998164156482493
1942e06b09236151277de10ac87630ca	k__Fungi;p__Entorrhizomycota;c__Entorrhizomycetes;o__Entorrhizales;f__Entorrhizaceae;g__Entorrhizaceae_gen_Incertae_sedis;s__Entorrhizaceae_sp;sh__SH0736632.10FU	0.928949553090183
a8bb8c3b0932dac470c7c8e29741ac50	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Sympoventuriaceae_gen_Incertae_sedis;s__Sympoventuriaceae_sp	0.9997079240115916
f70892d6bbceb4c7eece838442073972	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8005047366360684
e7e961e73fcfdd1357e5cfe70d2098ed	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeriaceae_gen_Incertae_sedis;s__Teratosphaeriaceae_sp;sh__SH0821598.10FU	0.8229757306496378
1d8c586b6f843c5d164c482ea1d78335	k__Fungi;p__Ascomycota	0.8160633415132671
47304665aebc8f757b3da0e97333a341	k__Fungi;p__Ascomycota	0.8736527669506844
33ea2eca781d1754552771702bbb1b84	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae;g__Toxicocladosporium;s__Toxicocladosporium_glendoranum;sh__SH0962322.10FU	0.8027098797644568
9e7caa8c807b3f12a985688377228762	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	0.8519682924173699
