#OTUID	taxonomy	confidence
7d2772f501b19b2010a697a2f258cfb7	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Chitinophaga; s__	0.7756990178686212
fc10986aa90b90bc17b7c460a4ddbef1	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__	0.8201733378564007
8f97fd2d1f68655b62e43c4d228e3e06	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9892711384448899
517b5a17377b0ae0ad131f694f5b80d1	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__	0.9998864777289794
1f180ca39875da402b9f46e8b566a19e	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.999826558941559
122976a26942bab6a2f19ff9d48dc005	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9983270958003623
46665ae22e28c0835ce32de778511a8e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9999836212892709
ebc3053957453c65ac750fb7c285fe96	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__; s__	0.9225275650339421
fdea57173b94c10817dabf8f52c836f0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__	0.9800901252194893
3dcab504519c7b0a1a3dc5969d7d9e97	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales	0.9998200198259044
3ac3719018731e3b7b7e58b82449fda9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__	0.9995441570622913
248d0379678edd6fe78f89ecfac8ee31	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Symbiobacteriaceae; g__Symbiobacterium; s__thermophilum	0.9729058324259489
7305a268c9e521482abd8ab67d75412a	k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__IIb; f__; g__; s__	0.9999999995647642
6330c4ffe1425d0bae6f9681bef66d1b	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__FFCH7168; g__; s__	0.9999995605737382
f4a3db40ae922b6beff3c21721f88de3	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__	0.9999993240409151
5eb43bf87cd6ef6916613f04515c4fee	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__	0.951095187900257
2db4355b53c8d8309ea64d23cf5785d0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__; s__	0.8877426959643986
e12c5bb4860cc59d268a3f5ec873eed2	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__	0.9999999969952427
8c7d5cad5904c020cd63555759ba6427	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9938732059866247
784adeff8ba1b68d398c9ad5990701aa	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__	0.9999999991556763
ee1f8f8d6dfa6e096cd0cba7162db974	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__	0.9958221392271716
4810ef4c87bb3f9516184ed742ed06ae	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__	0.9999999721993337
ce73a61bcdc12b2fbd0bc3548122dc31	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.8490229697219516
eacc4220213705f0cec7d099ccca7f0f	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__	0.9937457527967938
ce65851b0bc97db8f1a1f071106b08c5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Salinicoccus; s__	0.9579640856737686
